ResponseId,Career_level,Research_approach,Discipline,Discipline_category,Awareness_Open_Research,Awareness_Preregistration,Awareness_Open_Material,Awareness_Open_Protocols,Awareness_Open_Data,Awareness_FAIR_Data,Awareness_Open_Code/Software,Awareness_Preprints,Awareness_Open_Peer_Review,Awareness_Open_Access,Awareness_Replication_Studies,Awareness_Co-production,Awareness_Recognising_Contributions,Awareness_Citizen_Science,Use_Open_Research,Use_Preregistration,Use_Open_Material,Use_Open_Protocols,Use_Open_Data,Use_FAIR_Data,Use_Open_Code/Software,Use_Preprints,Use_Open_Peer_Review,Use_Open_Access,Use_Replication_Studies,Use_Co-production,Use_Recognising_Contributions,Use_Citizen_Science,Attitudes_Usefulness,Attitudes_Participation,Attitudes_Confidence,Attitudes_Comprehension,Attitudes_Support,Attitudes_Training,Attitudes_Norms,Attitudes_Resources,Attitudes_Assessment,Facilitators_Guidance,Facilitators_Training,Facilitators_Ethical_clarity,Facilitators_Prioritisation,Facilitators_Infrastructure,Facilitators_Time_allocation,Facilitators_Incentives,Facilitators_Recognition,Facilitators_Peer_support,Facilitators_Disciplinary_norms,Facilitators_No_intention,Facilitators_Already_engaged,Facilitators_Something_else,Methods_Archival_/_primary_source,Methods_Case_study_analysis,Methods_Experimental_methods,Methods_Interview_methods,Methods_Meta-analysis_/_research_synthesis,Methods_Observational_methods,Methods_Practise-based_research,Methods_Probabilistic_/_simulation_methods,Methods_Secondary_source_analysis,Methods_Survey_based_methods,Methods_Theoretical_research,Methods_Other
R_2IuxNk9It9KuLbV,Junior,Both,Biosciences,Health & Biological Sciences,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,I have used it,I have NOT used it,I have NOT used it,I have NOT used it,I have used it,I have NOT used it,Not applicable to my research,I have used it,I have NOT used it,I use it often,I have used it,I have NOT used it,I have used it,Not applicable to my research,Somewhat agree,Neutral,Neutral,Somewhat agree,Strongly agree,Somewhat agree,Neutral,Somewhat agree,Not applicable,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_8ineWOAJqZyVy5F,Mid,Qualitative,Social sciences,Social Sciences,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,I have NOT used it,I have used it,I have NOT used it,I have used it,I have used it,Not applicable to my research,I have used it,I have NOT used it,I use it often,I have NOT used it,I have used it,I have used it,I have NOT used it,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Not applicable,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
R_2l716vH7uEy3sS5,Junior,Both,Computing and information sciences,Physical Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,I use it often,I have used it,I have used it,I have used it,I use it often,I use it often,Not applicable to my research,I have NOT used it,I have NOT used it,I have used it,I have used it,I have NOT used it,I have NOT used it,I have NOT used it,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Not applicable,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
R_2wjReDw6OmH5i01,Mid,Both,Engineering and technology,Physical Sciences,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,I have NOT used it,I have used it,I have NOT used it,I use it often,I have NOT used it,I have used it,I use it often,I use it often,I use it often,I have NOT used it,I use it often,I use it often,I have used it,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
R_8k1EtogqJ7wkAe4,Junior,Both,Medical-allied subjects,Health & Biological Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I use it often,I use it often,I have used it,I have used it,I have used it,I use it often,I have used it,I use it often,I have used it,I use it often,I have NOT used it,I have used it,I use it often,I have NOT used it,Strongly agree,Neutral,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Not applicable,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
R_2CrPcid6m5NeK2B,Mid,Quantitative,Business and management,Social Sciences,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,I use it often,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have used it,I have used it,I use it often,I have NOT used it,I have used it,I use it often,I have NOT used it,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Neutral,Neutral,Strongly disagree,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
R_25Kjeg1fATqXldV,(Missing),(Missing),(Missing),NA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,I use it often,I have NOT used it,I have used it,I have used it,I have used it,I use it often,I use it often,I use it often,I have used it,I use it often,I use it often,I have used it,I have used it,Not applicable to my research,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_8LifQ7ng6j23Itb,Mid,Both,Engineering and technology,Physical Sciences,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,I have used it,I have NOT used it,I have used it,I have NOT used it,I have used it,I have NOT used it,I have used it,I have used it,I have NOT used it,I have used it,I have NOT used it,I have NOT used it,I have used it,I have NOT used it,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat disagree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_2Ubb3Ozk9afpWxS,Mid,Quantitative,Engineering and technology,Physical Sciences,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,I have NOT used it,I have NOT used it,I have NOT used it,I have used it,I have NOT used it,I have used it,I have used it,I have NOT used it,I have used it,I have NOT used it,I have used it,I have used it,I have NOT used it,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Neutral,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
R_81zWqFL4w7YwZU5,(Missing),(Missing),(Missing),NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,I use it often,NA,NA,NA,NA,NA,NA,NA,NA,I use it often,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_2PiZzWOrREdHVE0,Mid,Quantitative,Social sciences,Social Sciences,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have used it,I have NOT used it,I have NOT used it,Neutral,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Neutral,Neutral,Not applicable,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
R_2OUCkXpQPvYZVvG,Mid,Qualitative,Social sciences,Social Sciences,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,NA,I have NOT used it,I have NOT used it,NA,NA,NA,I have used it,I use it often,I use it often,I have NOT used it,I have used it,I have used it,NA,Neutral,Neutral,Neutral,Neutral,Neutral,Somewhat disagree,Neutral,Somewhat disagree,Neutral,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
R_8WYho5HJVT2ohxW,Junior,Both,Psychology and neuroscience,Health & Biological Sciences,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,I have used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I use it often,I have NOT used it,I have NOT used it,I have used it,I have NOT used it,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_8HJP35s2anPygiR,Senior,Qualitative,Physical sciences,Physical Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,I have NOT used it,I have used it,I have used it,I have used it,I have used it,I have used it,I have used it,I have used it,I use it often,I have used it,I have used it,I use it often,I have NOT used it,Strongly agree,Strongly agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_2aPo0ZyF1iZDgXO,Senior,Both,Medicine and dentistry,Health & Biological Sciences,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Not applicable to my research,Not applicable to my research,Not applicable to my research,Not applicable to my research,Not applicable to my research,Not applicable to my research,I have used it,Not applicable to my research,I have NOT used it,I use it often,I have NOT used it,I have NOT used it,Not applicable to my research,Not applicable to my research,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Neutral,Somewhat disagree,Somewhat disagree,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
R_8MpA6Q89pFwJ4Cl,Senior,Both,Biosciences,Health & Biological Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,I use it often,Not applicable to my research,I have used it,I have used it,I have used it,I have used it,Not applicable to my research,I use it often,I have used it,I use it often,I have NOT used it,I use it often,I have used it,I have NOT used it,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_2TU6joEGRvVJ28h,Senior,Quantitative,Biosciences,Health & Biological Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,Not applicable to my research,I have NOT used it,I have NOT used it,I have used it,I have used it,I have used it,I use it often,I have used it,I use it often,I have NOT used it,Not applicable to my research,I use it often,Not applicable to my research,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_2PXGZyxmz3cbGQ6,Mid,Quantitative,Biosciences,Health & Biological Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I use it often,I have NOT used it,I have NOT used it,I use it often,I use it often,I use it often,I use it often,I use it often,I use it often,I use it often,I have NOT used it,I have used it,I use it often,I have used it,Strongly disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Neutral,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
R_89NGOfDHL4ERqzn,Mid,Qualitative,Social sciences,Social Sciences,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have used it,I have NOT used it,I use it often,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Strongly disagree,Neutral,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_2qTBXtW8ZRZ2A6m,Mid,Both,Business and management,Social Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I use it often,I use it often,I use it often,I use it often,I have used it,I have used it,I use it often,I use it often,I have used it,I use it often,I have NOT used it,I use it often,I use it often,I have NOT used it,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Somewhat disagree,Somewhat agree,Somewhat disagree,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
R_232Y5u4O1I7iCaV,Senior,Qualitative,Law,Social Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,Not applicable to my research,Not applicable to my research,Not applicable to my research,Not applicable to my research,Not applicable to my research,Not applicable to my research,I use it often,I have NOT used it,I use it often,Not applicable to my research,I have used it,I have NOT used it,Not applicable to my research,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Not applicable,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
R_9FLHHjPO92ofPvX,Junior,Both,Medical-allied subjects,Health & Biological Sciences,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,I have used it,I have NOT used it,I use it often,I have used it,I use it often,I have used it,I use it often,I use it often,I have used it,I use it often,I have NOT used it,I have NOT used it,I use it often,I have NOT used it,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Not applicable,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
R_22mugTBTqsXf23n,Mid,Both,Archaeology,Arts and Humanities,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,I have NOT used it,I have used it,I have used it,I have used it,I use it often,I have used it,I have NOT used it,I have NOT used it,I have used it,I have used it,I have used it,I have used it,I have used it,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Not applicable,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
R_2diq9d5d7auSnXn,Junior,Both,Computing and information sciences,Physical Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I use it often,I use it often,I use it often,I use it often,I use it often,I have used it,I use it often,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,Not applicable to my research,I have NOT used it,Not applicable to my research,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neutral,Somewhat agree,Strongly agree,Not applicable,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
R_8mdHLUEjPFkCvg5,Junior,Qualitative,Computing and information sciences,Physical Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I have used it,Not applicable to my research,I use it often,I use it often,Not applicable to my research,I use it often,I have used it,I use it often,I have NOT used it,I use it often,Not applicable to my research,I use it often,I have NOT used it,Not applicable to my research,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Somewhat agree,Somewhat agree,Not applicable,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
R_2HWbreUY9Q53UUF,Junior,Qualitative,Philosophy and religious studies,Arts and Humanities,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,NA,NA,I have used it,NA,I have NOT used it,NA,NA,NA,NA,I use it often,NA,NA,NA,Not applicable to my research,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
R_8qevvuT0F78dvL3,Junior,Both,Philosophy and religious studies,Arts and Humanities,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,NA,NA,NA,NA,I have NOT used it,I have NOT used it,NA,I have NOT used it,Not applicable to my research,I have NOT used it,Not applicable to my research,NA,I have NOT used it,Not applicable to my research,Neutral,Neutral,Somewhat disagree,Somewhat agree,Neutral,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
R_8v33Zy64piDPHTE,Senior,Qualitative,Social sciences,Social Sciences,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,I use it often,Not applicable to my research,I have used it,I use it often,I use it often,I have NOT used it,Not applicable to my research,I use it often,I have NOT used it,I use it often,Not applicable to my research,I use it often,I use it often,I have NOT used it,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
R_9YbeSsQlc7ktfm9,Junior,Quantitative,Business and management,Social Sciences,No,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Strongly disagree,Neutral,Neutral,Neutral,Neutral,Strongly disagree,Neutral,Strongly disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
R_2felK2C0VUO6G5W,Junior,Quantitative,Engineering and technology,Physical Sciences,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Not applicable to my research,Not applicable to my research,Not applicable to my research,Not applicable to my research,I have used it,I have NOT used it,I have used it,I have NOT used it,I have NOT used it,I have used it,I have used it,I have NOT used it,I have NOT used it,Not applicable to my research,Neutral,Strongly agree,Somewhat disagree,Neutral,Neutral,Neutral,Somewhat disagree,Somewhat disagree,Not applicable,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
R_2q8C8K5dUKkIFib,Senior,Both,Medicine and dentistry,Health & Biological Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I use it often,I have NOT used it,I use it often,I have used it,I use it often,I use it often,I have used it,I have NOT used it,I have used it,I use it often,I have NOT used it,I use it often,I use it often,I have NOT used it,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
R_2GN3kQuCOAhXLRr,Junior,Quantitative,Biosciences,Health & Biological Sciences,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,I have NOT used it,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Strongly agree,Somewhat disagree,Strongly disagree,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_8qlYN7F8IOgxSS7,Senior,Quantitative,Medical-allied subjects,Health & Biological Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I use it often,I have NOT used it,I use it often,I have used it,I use it often,I use it often,I have used it,I have used it,I have used it,I use it often,I have used it,I have NOT used it,I use it often,I have NOT used it,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
R_8PB5Rgalg2SqAeg,Senior,Qualitative,Communications and media,Arts and Humanities,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,I have used it,Not applicable to my research,I have used it,Not applicable to my research,I use it often,Not applicable to my research,Not applicable to my research,I use it often,I have used it,I use it often,Not applicable to my research,I use it often,Not applicable to my research,Not applicable to my research,Neutral,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Neutral,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
R_2jfBm9l9gKz5RVE,Junior,Qualitative,Education and teaching,Social Sciences,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,I have NOT used it,I have used it,NA,NA,I use it often,NA,NA,NA,I use it often,NA,NA,NA,I have NOT used it,NA,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Neutral,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
R_2psNo9JNtbvfgvh,Junior,Quantitative,Biosciences,Health & Biological Sciences,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,I use it often,I have NOT used it,I use it often,I have NOT used it,I use it often,I have NOT used it,I use it often,I have used it,I have NOT used it,I have used it,I have NOT used it,Not applicable to my research,I have NOT used it,Not applicable to my research,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Strongly agree,Neutral,Not applicable,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
